date,implied_vol,implied_vol_smooth,implied_vol_percentile,price_median,turnover_total,parity_median,premium_median,floor_premium_median,floor_median,remaining_median,ytm_median
2025-03-21,27.03125,30.62944152811723,63.14285714285715,121.609,627.7317126,96.57,25.69,17.2,104.9,3.254794520547945,-1.764400005340576
2025-03-24,26.45703125,30.47631652811723,61.33637921187892,120.324,584.45997898,95.92500000000001,26.52,15.965,104.9,3.246575342465754,-1.547450006008148
2025-03-25,27.22265625,30.37423319478389,64.26940639269407,120.932,603.58006334,95.75,26.79,16.11,105.0,3.243835616438356,-1.685500025749207
2025-03-26,26.83984375,30.24662902811723,62.69252709640616,121.8585,596.41660556,96.275,26.485,16.495,105.05,3.241095890410959,-1.818199992179871
2025-03-27,27.60546875,30.13271689759501,65.45039908779931,121.647,627.46541877,96.11000000000001,26.45,16.545,105.05,3.238356164383561,-1.756449997425079
2025-03-28,27.25618216810188,30.01899067819841,64.27350427350427,121.143,573.87579587,95.12,27.42,16.13,105.0,3.238356164383561,-1.555600047111511
2025-03-31,27.22265625,29.89301998413311,64.2369020501139,120.3825,622.10299868,93.065,29.44,15.36,105.1,3.228767123287671,-1.380050003528595
2025-04-01,27.98828125,29.81645748413311,67.2168468981218,121.009,605.22040251,93.61,28.49,15.985,105.05,3.231506849315068,-1.694350004196167
2025-04-02,28.40149682971014,29.72957921451266,68.43003412969283,121.1,630.84571086,94.7,28.41,16.21,105.1,3.232876712328767,-1.678799986839294
2025-04-03,27.60546875,29.59326109451894,65.43490619670267,120.495,700.78077193,93.63,28.81,15.32,105.25,3.231506849315068,-1.479550004005432
2025-04-07,26.07421875,29.38909442785227,59.71590909090909,115.049,967.16732775,82.14,39.535,9.495000000000001,105.5,3.220547945205479,0.2889499962329865
2025-04-08,27.60546875,29.26063367600925,65.47416240772289,116.098,968.20111537,82.14,39.35,10.91,105.4,3.219178082191781,-0.08980000019073486
2025-04-09,29.51953125,29.15829129857995,72.24744608399546,117.7375,1132.58240249,84.095,39.95,12.35,105.55,3.215068493150684,-0.6004500091075897
2025-04-10,30.28515625,29.08172879857995,76.0068065796937,119.341,960.64131227,85.85,38.57,14.09,105.5,3.210958904109589,-0.958899974822998
2025-04-11,29.13671875,28.99240588191328,70.63492063492063,118.625,859.666369,86.38,37.29,13.5,105.6,3.208219178082192,-0.7718999981880188
2025-04-14,28.75390625,28.94136421524662,69.57507082152975,119.109,718.98631463,87.505,36.14,14.075,105.55,3.201369863013698,-0.9642000198364258
2025-04-15,27.98828125,28.89032254857995,67.10079275198187,118.697,589.42806511,87.55,35.13,13.64,105.5,3.2,-0.8044999837875366
2025-04-16,27.60546875,28.81376004857995,65.3084323712507,117.479,531.6234424,85.945,35.67,12.335,105.55,3.2,-0.5124000012874603
2025-04-17,27.60546875,28.71167671524661,65.32805429864254,117.987,477.29835267,86.455,35.825,12.48,105.55,3.197260273972603,-0.5962499976158142
2025-04-18,27.60546875,28.56803347212658,65.34765404183153,117.777,452.92156944,86.6,36.24,12.34,105.6,3.191780821917808,-0.5748000144958496
2025-04-21,27.62716033208297,28.42024380426778,65.36723163841808,118.579,534.13672692,87.69,34.4,13.16,105.6,3.183561643835616,-0.6980999708175659
2025-04-22,27.98828125,28.30540005426778,67.19367588932806,119.1545,504.2209974,87.775,34.86499999999999,13.685,105.6,3.183561643835616,-0.9238499999046326
2025-04-23,28.5625,28.24893202760084,68.67945823927766,119.56,602.86476159,88.00999999999999,34.38,14.515,105.55,3.184931506849315,-1.129799962043762
2025-04-24,28.37109375,28.19390769252204,68.30231246474902,119.0375,560.492041,87.815,34.575,14.07,105.5,3.182191780821918,-0.9142999947071075
2025-04-25,28.75390625,28.15689097113239,69.72942502818489,119.447,618.27417028,87.79,34.71,14.09,105.5,3.180821917808219,-1.003499984741211
2025-04-28,27.60546875,28.06789472133363,65.1830985915493,118.1375,504.73486165,86.125,35.745,12.88,105.5,3.171232876712328,-0.725600004196167
2025-04-29,27.60546875,27.97837485266317,65.2027027027027,119.037,666.88787745,86.89500000000001,35.465,13.66,105.5,3.168493150684932,-0.8650999963283539
2025-04-30,27.60546875,27.90181235266317,65.22228474957794,119.445,653.15233213,88.37,34.73,14.19,105.6,3.167123287671233,-0.9747999906539917
2025-05-06,28.75390625,27.90181235266317,69.79752530933632,120.854,618.52360109,91.32,32.905,15.32,105.65,3.150684931506849,-1.354599952697754
2025-05-07,28.37109375,27.90181235266317,68.29679595278246,120.737,647.90754298,91.82,31.44,15.48,105.7,3.147945205479452,-1.353600025177002
2025-05-08,28.75390625,27.95923422766317,69.83146067415731,121.3745,631.40695829,92.63499999999999,31.615,15.905,105.85,3.145205479452055,-1.530099987983704
2025-05-09,28.15278985717242,28.01575951456891,67.15328467153284,120.6215,607.62869768,91.375,31.86,15.095,105.9,3.142465753424657,-1.390249967575073
2025-05-12,28.75390625,28.06680118123558,69.86531986531986,121.5655,629.99391305,92.435,31.02,15.86,106.0,3.134246575342466,-1.596350014209748
2025-05-13,28.75390625,28.13060326456891,69.88222097588334,121.5055,627.19328324,92.83500000000001,31.175,15.91,106.0,3.131506849315068,-1.562600016593933
2025-05-14,27.98828125,28.14336368123558,66.92825112107623,120.939,666.07036135,92.95,30.785,15.46,106.0,3.128767123287671,-1.5314000248909
2025-05-15,28.37109375,28.18052740063218,68.23529411764706,120.313,585.11403734,91.66,30.66,15.0,106.05,3.126027397260274,-1.39740002155304
2025-05-16,27.74108576763722,28.19780838455343,65.22956326987682,120.3,669.41725922,91.7,31.23,15.16,106.0,3.123287671232877,-1.446300029754639
2025-05-19,27.76765118278684,28.19045404897965,65.30498041410185,120.705,560.34466267,92.455,30.325,15.48,106.0,3.119178082191781,-1.565500020980835
2025-05-20,28.67838660326206,28.19968370809805,68.73601789709173,121.223,579.55920193,93.195,29.595,15.64,106.05,3.116438356164384,-1.676649987697601
2025-05-21,29.13671875,28.25072537476472,71.04527669088877,121.436,552.65312275,93.50999999999999,29.79,15.87,106.05,3.113698630136986,-1.66159999370575
2025-05-22,28.46697029278099,28.33048375952409,68.37988826815642,120.733,503.50500419,91.57,29.76,15.17,106.1,3.115068493150685,-1.366000056266785
2025-05-23,28.37109375,28.35600459285742,68.17420435510888,120.35,556.50830834,91.38,30.26,14.55,106.1,3.112328767123288,-1.331799983978271
2025-05-26,27.7395583929926,28.2966721642905,65.01116071428571,120.163,541.91414677,92.35,30.0,14.37,106.2,3.104109589041096,-1.371700048446655
2025-05-27,27.06660327842377,28.18938706523796,61.85164528722811,119.55,559.57262394,92.48,28.48,13.94,106.2,3.101369863013699,-1.210700035095215
2025-05-28,27.02847410318205,28.11911224367736,61.7056856187291,119.643,509.92936778,92.48,30.16,14.22,106.2,3.098630136986301,-1.12689995765686
2025-05-29,27.98828125,28.09359141034403,66.85236768802228,120.757,574.17605231,93.44,28.55,14.64,106.2,3.095890410958904,-1.46560001373291
2025-05-30,28.01354659962834,28.09443358866497,66.98218262806236,120.284,592.85357916,92.36,30.41,14.48,106.2,3.093150684931507,-1.414499998092651
2025-06-03,28.13860745836718,28.11220487894388,67.00055648302727,120.484,554.93287645,92.31,29.69,14.69,106.3,3.082191780821918,-1.595299959182739
2025-06-04,28.75390625,28.15048612894388,70.07786429365962,121.3495,650.77725711,92.965,29.91,15.515,106.3,3.080821917808219,-1.749700009822845
2025-06-05,29.13671875,28.20152779561055,71.20622568093385,121.9305,677.32712104,93.62,29.615,16.02,106.3,3.078082191780822,-1.841399967670441
2025-06-06,29.13671875,28.25184640954111,71.22222222222221,121.763,695.41935539,93.82,29.74,16.01,106.3,3.073972602739726,-1.832800030708313
2025-06-09,29.13671875,28.29012765954111,71.23820099944476,122.29,697.81291782,94.95,28.64,16.3,106.4,3.065753424657534,-2.035599946975708
2025-06-10,28.9453125,28.30288807620778,70.03329633740289,121.618,742.3501841,94.58,28.85,15.62,106.4,3.063013698630137,-1.85669994354248
2025-06-11,28.75390625,28.31564849287445,69.93899057127011,122.245,715.59656701,94.79,29.06,16.16,106.4,3.06027397260274,-2.086199998855591
2025-06-12,28.75390625,28.31564849287445,69.95565410199556,121.765,696.03689962,94.26,29.25,16.14,106.4,3.057534246575342,-2.000400066375732
2025-06-13,29.13671875,28.36669015954111,71.30193905817175,120.997,624.08170663,91.93,30.65,15.15,106.4,3.054794520547945,-1.733100056648254
2025-06-16,29.27431971923682,28.42231852518234,71.48394241417498,121.399,691.84598612,92.6,29.99,15.68,106.4,3.046575342465753,-1.809900045394897
2025-06-17,29.13671875,28.47336019184901,71.27836192584394,121.275,637.09319003,93.16499999999999,29.77,15.315,106.4,3.045205479452054,-1.814199984073639
2025-06-18,29.51953125,28.49888102518234,72.89823008849558,121.4,598.46766947,92.69,30.555,15.04,106.4,3.042465753424658,-1.696299970149993
2025-06-19,29.51953125,28.53716227518234,72.91321171918187,120.552,608.0206644,91.15,31.75,14.36,106.4,3.041095890410959,-1.631399989128113
2025-06-20,29.51953125,28.56268310851567,72.92817679558011,120.659,602.6570374,90.755,31.425,14.355,106.5,3.042465753424658,-1.595149993896484
2025-06-23,29.51953125,28.60824115494326,72.9431253451132,121.3065,561.30289737,91.89,30.635,14.945,106.5,3.034246575342466,-1.779699981212616
2025-06-24,29.98248674025723,28.64919383795183,74.94481236203092,122.1245,623.98369116,94.3,29.71,16.015,106.5,3.031506849315068,-1.940950036048889
2025-06-25,31.05078125,28.72575633795184,79.42636514065086,123.221,660.33642496,95.0,29.58,17.01,106.5,3.028767123287671,-2.273400068283081
2025-06-26,31.05078125,28.82783967128517,79.43770672546859,122.935,678.58503147,94.725,30.175,16.655,106.5,3.026027397260274,-2.178900003433228
2025-06-27,31.43359375,28.9299230046185,80.88154269972452,123.473,651.70440977,94.91,29.915,16.835,106.5,3.023287671232877,-2.332099914550781
2025-06-30,31.81640625,29.06576702069726,82.48898678414098,124.261,582.86015433,95.75,29.41,17.62,106.5,3.019178082191781,-2.629400014877319
2025-07-01,32.19921875,29.21348593960436,84.58998348926802,124.867,646.06552953,96.49,29.24,18.08,106.6,3.016438356164384,-2.77649998664856
2025-07-02,31.05078125,29.2925657611623,79.31793179317933,123.922,666.71850151,95.93,28.49,17.09,106.6,3.013698630136986,-2.538500070571899
2025-07-03,32.19921875,29.39464909449563,84.60692688290268,124.899,679.12916929,97.19,27.61,18.15,106.7,3.010958904109589,-2.762399911880493
2025-07-04,32.96484375,29.54457820973626,88.2967032967033,124.84,828.88588779,96.71,28.47,18.08,106.7,3.008219178082192,-2.801500082015991
2025-07-07,31.81640625,29.65942195973626,82.37232289950576,124.6485,724.21837197,97.25,27.86,17.825,106.7,3.013698630136987,-2.721050024032592
2025-07-08,32.58203125,29.82083772163651,86.05927552140506,125.829,769.94109756,98.3,26.735,18.49,106.7,2.997260273972603,-2.852800011634827
2025-07-09,32.19921875,29.99192490402238,84.53099286889743,125.336,694.00618866,98.755,26.46,18.315,106.7,2.994520547945205,-2.76609992980957
2025-07-10,32.58203125,30.17704347558298,86.07456140350878,125.8635,684.1976417,98.41499999999999,26.95,18.555,106.7,3.005479452054795,-2.834349989891052
2025-07-11,33.34765625,30.35568930891632,90.46575342465754,125.8215,694.46338419,99.08500000000001,27.22,18.71,106.7,3.002739726027397,-2.940199971199036
2025-07-14,32.19921875,30.49521171392871,84.44687842278204,125.55,670.48168257,100.53,25.91,18.59,106.7,3.008219178082192,-2.996999979019165
2025-07-15,31.81640625,30.61780500698313,82.15654077723043,125.075,741.14133005,98.98,26.69,17.88,106.7,3.010958904109589,-2.674000024795532
2025-07-16,31.9116023213558,30.723061542695,82.33041575492341,125.358,743.60437142,99.02,27.0,18.695,106.75,3.00958904109589,-2.934599995613098
2025-07-17,33.73046875,30.876186542695,92.5095680699836,126.802,759.65409555,100.09,27.37,19.85,106.7,3.008219178082192,-3.224900007247925
2025-07-18,33.73046875,31.02931154269499,92.51366120218579,127.17,735.99546381,100.18,27.67,19.94,106.7,3.005479452054795,-3.283999919891357
2025-07-21,35.0703125,31.22709800102833,97.1600218459858,128.417,801.65561277,101.15,26.81,21.29,106.7,2.997260273972603,-3.629199981689453
2025-07-22,34.87890625,31.42488445936166,96.94323144104804,128.857,891.94551727,101.385,26.45,21.925,106.7,2.995890410958904,-3.689800024032593
2025-07-23,34.6875,31.622670917695,95.85379159847245,128.062,899.36114387,100.045,27.445,21.14,106.65,2.993150684931506,-3.617799997329711
2025-07-24,36.41015625,31.87787925102833,98.85496183206108,129.3335,836.96011997,101.965,27.1,22.805,106.6,2.99041095890411,-3.948650002479553
2025-07-25,36.41015625,32.120327167695,98.85558583106267,129.2465,833.37310237,102.14,27.095,22.535,106.5,2.987671232876712,-3.917349934577942
2025-07-28,34.49609375,32.29438630205377,95.53376906318083,128.202,823.61293794,102.125,26.055,21.99,106.5,2.97945205479452,-3.563700079917908
2025-07-29,34.87890625,32.48579255205377,96.84267827980403,128.245,849.82761317,102.1,26.5,22.24,106.4,2.975342465753425,-3.576600074768066
2025-07-30,35.26171875,32.67719880205377,97.49727965179544,128.5325,844.15479494,101.455,26.945,22.19,106.4,2.972602739726027,-3.623849987983704
2025-07-31,34.11328125,32.83032380205377,94.23599782490484,127.045,808.53825636,99.445,27.81,20.77,106.5,2.971232876712328,-3.363150000572205
2025-08-01,34.87890625,33.0089696353871,96.79347826086956,127.626,793.28561004,100.82,27.27,21.185,106.55,2.968493150684932,-3.448750019073486
2025-08-04,36.41015625,33.2386571353871,98.85931558935361,129.08,803.22179244,101.385,27.875,22.35,106.55,2.96027397260274,-3.875400066375732
2025-08-05,37.3671875,33.48481382737853,99.4028230184582,129.893,920.91021079,102.64,27.73,23.63,106.6,2.956164383561644,-4.145599842071533
2025-08-06,38.32421875,33.72726174404519,99.78296256104177,130.565,945.97541461,103.52,28.055,24.185,106.6,2.954794520547946,-4.322350025177002
2025-08-07,37.94140625,33.9569492440452,99.62039045553145,130.175,949.16218669,103.06,28.29,23.48,106.6,2.953424657534247,-4.288199901580811
2025-08-08,38.32421875,34.1866367440452,99.78319783197833,130.395,863.07810932,103.17,27.89,23.98,106.6,2.950684931506849,-4.357200145721436
2025-08-11,39.6640625,34.44822528571186,100.0,131.5,841.86752204,104.78,27.49,24.855,106.6,2.950684931506849,-4.613750219345093
2025-08-12,38.8984375,34.67153257737853,99.78343259339469,130.95,874.003536,104.07,26.9,24.59,106.6,2.956164383561644,-4.608799934387207
2025-08-13,39.6640625,34.95864195237853,100.0,132.0,1021.83002407,104.86,27.55,25.25,106.6,2.972602739726027,-4.665800094604492
2025-08-14,40.4296875,35.23299091071186,100.0,130.5825,1004.0626987,103.36,29.555,23.775,106.6,2.96027397260274,-4.487299919128418
2025-08-15,41.1953125,35.50733986904519,100.0,132.165,1080.56882289,104.94,28.61,25.36,106.6,2.947945205479452,-4.784900188446045
2025-08-18,41.9609375,35.84549091071186,100.0,133.421,1059.09285413,105.98,28.35,27.09,106.4,2.958904109589041,-5.191500186920166
2025-08-19,42.7265625,36.18364195237852,100.0,133.499,1059.82335751,106.68,27.59,27.15,106.4,2.956164383561644,-5.184400081634521
2025-08-20,42.7265625,36.53455341071186,100.0,134.161,874.78526715,107.12,27.03,27.89,106.3,2.953424657534247,-5.390299797058105
2025-08-21,44.2578125,36.92374611904519,100.0,134.475,971.13618263,106.92,27.65,27.72,106.3,2.950684931506849,-5.840400218963623
2025-08-22,45.0234375,37.31293882737852,100.0,135.314,985.19807067,107.41,27.93,28.61,106.3,2.938356164383562,-6.24685001373291
2025-08-25,45.7890625,37.76593361904519,100.0,136.053,1043.59254748,108.08,27.64,29.23,106.3,2.93972602739726,-6.385600090026855
2025-08-26,45.0234375,38.2061679940452,99.94614970382337,136.149,950.5693986,108.49,27.74,29.22,106.3,2.936986301369863,-6.303800106048584
2025-08-27,38.8984375,38.4390625,99.2465016146394,132.279,1193.9947871,105.32,25.955,25.475,106.3,2.936986301369863,-5.075099945068359
2025-08-28,38.8984375,38.611328125,99.24690693921463,132.0,1227.08268386,105.99,25.36,25.25,106.3,2.934246575342466,-5.08430004119873
2025-08-29,37.17578125,38.726171875,98.38709677419355,130.699,989.16799012,105.08,24.785,23.97,106.3,2.931506849315069,-4.698450088500977
2025-09-01,35.26171875,38.73255208333333,96.45351961311123,129.55,912.24744459,106.235,22.855,23.435,106.3,2.923287671232877,-4.438149929046631
2025-09-02,34.87890625,38.73255208333333,95.70354457572503,128.777,1058.42839154,104.08,23.87,22.465,106.35,2.92054794520548,-4.171000003814697
2025-09-03,36.41015625,38.78997395833333,97.85292538915728,128.9305,858.45703727,102.2,26.79,22.845,106.35,2.917808219178082,-4.298149824142456
2025-09-04,36.6015625,38.79635416666667,97.96137339055794,128.99,892.1273547,102.415,26.43,22.545,106.4,2.915068493150685,-4.3024001121521
2025-09-05,39.6640625,38.90481770833333,99.51742627345844,132.332,927.47525048,104.32,26.68,25.695,106.3,2.912328767123288,-5.195099830627441
2025-09-08,40.4296875,39.10260416666667,99.57127545551982,133.37,866.71925477,105.485,25.955,26.58,106.3,2.904109589041096,-5.692399978637695
2025-09-09,38.8984375,39.23658854166667,99.14301017675416,131.8185,834.69950558,104.12,26.09,24.65,106.3,2.901369863013699,-5.102999925613403
2025-09-10,37.94140625,39.32591145833333,98.66167023554604,130.9035,821.29533215,104.2,24.75,23.92,106.2,2.908219178082192,-4.654550075531006
2025-09-11,38.8984375,39.48541666666667,99.14392723381488,132.5545,913.20916151,106.33,24.82,25.5,106.3,2.905479452054794,-5.268899917602539
2025-09-12,39.6640625,39.644921875,99.46524064171123,132.832,916.53827078,105.39,26.45,25.77,106.2,2.912328767123288,-5.282550096511841
2025-09-15,39.6640625,39.75338541666667,99.4655264564404,131.785,797.66723831,104.93,25.44,24.71,106.3,2.904109589041096,-5.137999773025513
2025-09-16,38.8984375,39.80442708333333,99.03846153846155,131.37,872.55756258,105.89,24.6,24.83,106.3,2.901369863013699,-4.997349977493286
2025-09-17,39.6640625,39.84908854166667,99.46609717031501,131.68,891.02447969,106.65,24.45,24.915,106.3,2.898630136986301,-4.968200206756592
